Время - Уставка	Давление [МПа] - Уставка	Время - Текущее	Давление [МПа] - Текущее	Время - ДД 38.2	Давление [МПа] - ДД 38.2
2807	0	2807	1,11786	2807	0,196627
2807	0	2807	1,11769	2807	0,196627
2807	0	2807	1,11769	2807	0,196627
2807	0	2807	1,11769	2807	0,195619
2807	0	2807	1,11816	2807	0,195619
2807	0	2807	1,11816	2807	0,19991
2807	0	2807	1,1183	2807	0,19991
2807	0	2807	1,1183	2807	0,200502
2808	0	2808	1,11743	2808	0,200502
2808	0	2808	1,11743	2808	0,20858
2808	0	2808	1,11743	2808	0,20858
2808	0	2808	1,11765	2808	0,20858
2808	0	2808	1,11765	2808	0,205795
2808	0	2808	1,1176	2808	0,205795
2808	0	2808	1,1176	2808	0,203355
2808	0	2808	1,11798	2808	0,203355
2808	0	2808	1,11798	2808	0,204299
2808	0	2808	1,11798	2808	0,204299
2808	0	2808	1,11863	2808	0,205363
2809	0	2809	1,11863	2809	0,205363
2809	0	2809	1,11828	2809	0,205363
2809	0	2809	1,11828	2809	0,210279
2809	0	2809	1,11828	2809	0,210279
2809	0	2809	1,11667	2809	0,21712
2809	0	2809	1,11667	2809	0,21712
2809	0	2809	1,11574	2809	0,215805
2809	0	2809	1,11574	2809	0,215805
2809	0	2809	1,11564	2809	0,216375
2810	0	2810	1,11564	2810	0,216375
2810	0	2810	1,11564	2810	0,216375
2810	0	2810	1,11486	2810	0,208568
2810	0	2810	1,11486	2810	0,208568
2810	0	2810	1,11486	2810	0,206715
2810	0	2810	1,11604	2810	0,206715
2810	0	2810	1,11604	2810	0,206715
2810	0	2810	1,11459	2810	0,201339
2810	0	2810	1,11459	2810	0,201339
2810	0	2810	1,11427	2810	0,204822
2810	0	2810	1,11427	2810	0,204822
2811	0	2811	1,11502	2811	0,205508
2811	0	2811	1,11502	2811	0,205508
2811	0	2811	1,11633	2811	0,206991
2811	0	2811	1,11633	2811	0,206991
2811	0	2811	1,11633	2811	0,206991
2811	0	2811	1,11689	2811	0,20661
2811	0	2811	1,11689	2811	0,20661
2811	0	2811	1,11916	2811	0,209616
2811	0	2811	1,11916	2811	0,209616
2812	0	2812	1,11944	2812	0,215455
2812	0	2812	1,11944	2812	0,215455
2812	0	2812	1,1188	2812	0,214419
2812	0	2812	1,1188	2812	0,214419
2812	0	2812	1,1188	2812	0,214419
2812	0	2812	1,11658	2812	0,217732
2812	0	2812	1,11658	2812	0,217732
2812	0	2812	1,11608	2812	0,219648
2812	0	2812	1,11608	2812	0,219648
2812	0	2812	1,11621	2812	0,218995
2812	0	2812	1,11621	2812	0,218995
2813	0	2813	1,11621	2813	0,218995
2813	0	2813	1,11481	2813	0,211902
2813	0	2813	1,11481	2813	0,211902
2813	0	2813	1,11583	2813	0,206537
2813	0	2813	1,11583	2813	0,206537
2813	0	2813	1,11583	2813	0,206537
2813	0	2813	1,11457	2813	0,20936
2813	0	2813	1,11457	2813	0,20936
2813	0	2813	1,11356	2813	0,207116
2814	0	2814	1,11356	2814	0,207116
2814	0	2814	1,11435	2814	0,207116
2814	0	2814	1,11435	2814	0,212042
2814	0	2814	1,11401	2814	0,212042
2814	0	2814	1,11401	2814	0,213046
2814	0	2814	1,11358	2814	0,213046
2814	0	2814	1,11358	2814	0,205792
2814	0	2814	1,11358	2814	0,205792
2814	0	2814	1,1138	2814	0,204654
2814	0	2814	1,1138	2814	0,204654
2814	0	2814	1,11392	2814	0,204654
2815	0	2815	1,11392	2815	0,212759
2815	0	2815	1,1138	2815	0,212759
2815	0	2815	1,1138	2815	0,216215
2815	0	2815	1,11506	2815	0,216215
2815	0	2815	1,11506	2815	0,223097
2815	0	2815	1,11536	2815	0,223097
2815	0	2815	1,11536	2815	0,226584
2815	0	2815	1,11536	2815	0,226584
2815	0	2815	1,11437	2815	0,226584
2816	0	2816	1,11437	2816	0,219485
2816	0	2816	1,11346	2816	0,219485
2816	0	2816	1,11346	2816	0,210188
2816	0	2816	1,11233	2816	0,210188
2816	0	2816	1,11233	2816	0,214213
2816	0	2816	1,11261	2816	0,214213
2816	0	2816	1,11261	2816	0,214213
2816	0	2816	1,11261	2816	0,217031
2816	0	2816	1,11284	2816	0,217031
2816	0	2816	1,11284	2816	0,218043
2816	0	2816	1,11373	2816	0,218043
2817	0	2817	1,11373	2817	0,212064
2817	0	2817	1,11373	2817	0,212064
2817	0	2817	1,11356	2817	0,212064
2817	0	2817	1,11356	2817	0,222447
2817	0	2817	1,11359	2817	0,222447
2817	0	2817	1,11359	2817	0,220827
2817	0	2817	1,1122	2817	0,220827
2817	0	2817	1,1122	2817	0,220827
2817	0	2817	1,1122	2817	0,227362
2818	0	2818	1,11321	2818	0,227362
2818	0	2818	1,11321	2818	0,229267
2818	0	2818	1,11328	2818	0,229267
2818	0	2818	1,11328	2818	0,22808
2818	0	2818	1,11393	2818	0,22808
2818	0	2818	1,11393	2818	0,22808
2818	0	2818	1,11393	2818	0,224631
2818	0	2818	1,11452	2818	0,224631
2818	0	2818	1,11452	2818	0,218887
2818	0	2818	1,11504	2818	0,218887
2818	0	2818	1,11504	2818	0,220131
2819	0	2819	1,11504	2819	0,220131
2819	0	2819	1,11446	2819	0,216465
2819	0	2819	1,11446	2819	0,216465
2819	0	2819	1,11552	2819	0,216139
2819	0	2819	1,11552	2819	0,216139
2819	0	2819	1,11607	2819	0,223551
2819	0	2819	1,11607	2819	0,223551
2819	0	2819	1,1143	2819	0,221307
2819	0	2819	1,1143	2819	0,221307
2820	0	2820	1,1143	2820	0,221307
2820	0	2820	1,11349	2820	0,226059
2820	0	2820	1,11349	2820	0,226059
2820	0	2820	1,11206	2820	0,222686
2820	0	2820	1,11206	2820	0,222686
2820	0	2820	1,11182	2820	0,216861
2820	0	2820	1,11182	2820	0,216861
2820	0	2820	1,11081	2820	0,20615
2820	0	2820	1,11081	2820	0,20615
2820	0	2820	1,11125	2820	0,205391
2820	0	2820	1,11125	2820	0,205391
2821	0	2821	1,11125	2821	0,205391
2821	0	2821	1,1113	2821	0,20117
2821	0	2821	1,1113	2821	0,20117
2821	0	2821	1,11175	2821	0,210002
2821	0	2821	1,11175	2821	0,210002
2821	0	2821	1,11219	2821	0,209749
2821	0	2821	1,11219	2821	0,209749
2821	0	2821	1,11219	2821	0,210221
2821	0	2821	1,11227	2821	0,210221
2822	0	2822	1,11227	2822	0,210221
2822	0	2822	1,11131	2822	0,211427
2822	0	2822	1,11131	2822	0,211427
2822	0	2822	1,11131	2822	0,210419
2822	0	2822	1,11217	2822	0,210419
2822	0	2822	1,11217	2822	0,210826
2822	0	2822	1,11136	2822	0,210826
2822	0	2822	1,11136	2822	0,210826
2822	0	2822	1,11159	2822	0,205283
2822	0	2822	1,11159	2822	0,205283
2822	0	2822	1,11159	2822	0,1995
2823	0	2823	1,1128	2823	0,1995
2823	0	2823	1,1128	2823	0,198422
2823	0	2823	1,11219	2823	0,198422
2823	0	2823	1,11219	2823	0,195571
2823	0	2823	1,11129	2823	0,195571
2823	0	2823	1,11129	2823	0,195571
2823	0	2823	1,11129	2823	0,1984
2823	0	2823	1,11059	2823	0,1984
2823	0	2823	1,11059	2823	0,203737
2824	0	2824	1,11166	2824	0,203737
2824	0	2824	1,11166	2824	0,211546
2824	0	2824	1,11074	2824	0,211546
2824	0	2824	1,11074	2824	0,208264
2824	0	2824	1,11074	2824	0,208264
2824	0	2824	1,11192	2824	0,208651
2824	0	2824	1,11192	2824	0,208651
2824	0	2824	1,11263	2824	0,208651
2824	0	2824	1,11263	2824	0,206086
2824	0	2824	1,11177	2824	0,206086
2824	0	2824	1,11177	2824	0,201448
2825	0	2825	1,11097	2825	0,201448
2825	0	2825	1,11097	2825	0,201448
2825	0	2825	1,11097	2825	0,21044
2825	0	2825	1,11051	2825	0,21044
2825	0	2825	1,11051	2825	0,21863
2825	0	2825	1,1111	2825	0,21863
2825	0	2825	1,1111	2825	0,21863
2825	0	2825	1,11067	2825	0,219733
2825	0	2825	1,11067	2825	0,219733
2826	0	2826	1,10997	2826	0,224197
2826	0	2826	1,10997	2826	0,224197
2826	0	2826	1,10997	2826	0,222393
2826	0	2826	1,11001	2826	0,222393
2826	0	2826	1,11001	2826	0,222393
2826	0	2826	1,11026	2826	0,219125
2826	0	2826	1,11026	2826	0,219125
2826	0	2826	1,1094	2826	0,226831
2826	0	2826	1,1094	2826	0,226831
2826	0	2826	1,10945	2826	0,231856
2826	0	2826	1,10945	2826	0,231856
2827	0	2827	1,10945	2827	0,231856
2827	0	2827	1,10798	2827	0,233798
2827	0	2827	1,10798	2827	0,233798
2827	0	2827	1,10788	2827	0,23553
2827	0	2827	1,10788	2827	0,23553
2827	0	2827	1,10811	2827	0,240326
2827	0	2827	1,10811	2827	0,240326
2827	0	2827	1,10714	2827	0,238366
2827	0	2827	1,10714	2827	0,238366
2828	0	2828	1,10714	2828	0,238366
2828	0	2828	1,10741	2828	0,243713
2828	0	2828	1,10741	2828	0,243713
2828	0	2828	1,10751	2828	0,248037
2828	0	2828	1,10751	2828	0,248037
2828	0	2828	1,1066	2828	0,250808
2828	0	2828	1,1066	2828	0,250808
2828	0	2828	1,10653	2828	0,257794
2828	0	2828	1,10653	2828	0,257794
2828	0	2828	1,10677	2828	0,260698
2828	0	2828	1,10677	2828	0,260698
2829	0	2829	1,10677	2829	0,25774
2829	0	2829	1,10751	2829	0,25774
2829	0	2829	1,10751	2829	0,257284
2829	0	2829	1,10672	2829	0,257284
2829	0	2829	1,10672	2829	0,253896
2829	0	2829	1,10661	2829	0,253896
2829	0	2829	1,10661	2829	0,253896
2829	0	2829	1,10661	2829	0,247141
2829	0	2829	1,1058	2829	0,247141
2830	0	2830	1,1058	2830	0,251915
2830	0	2830	1,10599	2830	0,251915
2830	0	2830	1,10599	2830	0,25651
2830	0	2830	1,10599	2830	0,25651
2830	0	2830	1,10714	2830	0,258656
2830	0	2830	1,10714	2830	0,258656
2830	0	2830	1,10645	2830	0,258656
2830	0	2830	1,10645	2830	0,270131
2830	0	2830	1,10689	2830	0,270131
2830	0	2830	1,10689	2830	0,273844
2830	0	2830	1,10708	2830	0,273844
2831	0	2831	1,10708	2831	0,275147
2831	0	2831	1,10624	2831	0,275147
2831	0	2831	1,10624	2831	0,283902
2831	0	2831	1,10624	2831	0,283902
2831	0	2831	1,10641	2831	0,278638
2831	0	2831	1,10641	2831	0,278638
2831	0	2831	1,10694	2831	0,282436
2831	0	2831	1,10694	2831	0,282436
2831	0	2831	1,10577	2831	0,28618
2832	0	2832	1,10577	2832	0,28618
2832	0	2832	1,10615	2832	0,290876
2832	0	2832	1,10615	2832	0,290876
2832	0	2832	1,10726	2832	0,289824
2832	0	2832	1,10726	2832	0,289824
2832	0	2832	1,10726	2832	0,289824
2832	0	2832	1,1083	2832	0,299716
2832	0	2832	1,1083	2832	0,299716
2832	0	2832	1,11086	2832	0,302059
2832	0	2832	1,11086	2832	0,302059
2832	0	2832	1,11153	2832	0,30458
2833	0	2833	1,11153	2833	0,30458
2833	0	2833	1,11153	2833	0,307778
2833	0	2833	1,11059	2833	0,307778
2833	0	2833	1,11059	2833	0,311456
2833	0	2833	1,10966	2833	0,311456
2833	0	2833	1,10966	2833	0,31373
2833	0	2833	1,10816	2833	0,31373
2833	0	2833	1,10816	2833	0,322507
2833	0	2833	1,10756	2833	0,322507
2834	0	2834	1,10756	2834	0,322507
2834	0	2834	1,10756	2834	0,327614
2834	0	2834	1,10645	2834	0,327614
2834	0	2834	1,10645	2834	0,34027
2834	0	2834	1,1072	2834	0,34027
2834	0	2834	1,1072	2834	0,34027
2834	0	2834	1,1072	2834	0,332644
2834	0	2834	1,10568	2834	0,332644
2834	0	2834	1,10568	2834	0,317274
2834	0	2834	1,10453	2834	0,317274
2834	0	2834	1,10453	2834	0,304098
2835	0	2835	1,10629	2835	0,304098
2835	0	2835	1,10629	2835	0,291857
2835	0	2835	1,10629	2835	0,291857
2835	0	2835	1,10724	2835	0,276897
2835	0	2835	1,10724	2835	0,276897
2835	0	2835	1,10731	2835	0,269591
2835	0	2835	1,10731	2835	0,269591
2835	0	2835	1,10855	2835	0,269591
2835	0	2835	1,10855	2835	0,265237
2836	0	2836	1,10837	2836	0,265237
2836	0	2836	1,10837	2836	0,260983
2836	0	2836	1,10696	2836	0,260983
2836	0	2836	1,10696	2836	0,260983
2836	0	2836	1,10604	2836	0,254453
2836	0	2836	1,10604	2836	0,24926
2836	0	2836	1,10568	2836	0,24926
2836	0	2836	1,10568	2836	0,24926
2836	0	2836	1,10607	2836	0,237619
2836	0	2836	1,10607	2836	0,237619
2836	0	2836	1,10607	2836	0,233705
2837	0	2837	1,10566	2837	0,233705
2837	0	2837	1,10566	2837	0,217105
2837	0	2837	1,10607	2837	0,217105
2837	0	2837	1,10607	2837	0,217105
2837	0	2837	1,10607	2837	0,206429
2837	0	2837	1,10569	2837	0,206429
2837	0	2837	1,10569	2837	0,1986
2837	0	2837	1,1055	2837	0,1986
2837	0	2837	1,1055	2837	0,195145
2838	0	2838	1,1055	2838	0,195145
2838	0	2838	1,10551	2838	0,193902
2838	0	2838	1,10551	2838	0,193902
2838	0	2838	1,1045	2838	0,19382
2838	0	2838	1,1045	2838	0,19382
2838	0	2838	1,10443	2838	0,19382
2838	0	2838	1,10443	2838	0,192157
2838	0	2838	1,10443	2838	0,192157
2838	0	2838	1,10555	2838	0,185091
2838	0	2838	1,10555	2838	0,185091
2838	0	2838	1,10489	2838	0,18495
2839	0	2839	1,10489	2839	0,18495
2839	0	2839	1,10455	2839	0,178691
2839	0	2839	1,10455	2839	0,178691
2839	0	2839	1,10455	2839	0,178865
2839	0	2839	1,10371	2839	0,178865
2839	0	2839	1,10371	2839	0,179747
2839	0	2839	1,10173	2839	0,179747
2839	0	2839	1,10173	2839	0,186107
2839	0	2839	1,10159	2839	0,186107
2840	0	2840	1,10159	2840	0,184964
2840	0	2840	1,10135	2840	0,184964
2840	0	2840	1,10135	2840	0,189632
2840	0	2840	1,10135	2840	0,189632
2840	0	2840	1,10088	2840	0,191365
2840	0	2840	1,10088	2840	0,191365
2840	0	2840	1,10107	2840	0,19214
2840	0	2840	1,10107	2840	0,19214
2840	0	2840	1,10009	2840	0,19485
2840	0	2840	1,10009	2840	0,19485
2840	0	2840	1,10009	2840	0,19485
2841	0	2841	1,10001	2841	0,204421
2841	0	2841	1,10001	2841	0,204421
2841	0	2841	1,10142	2841	0,206093
2841	0	2841	1,10142	2841	0,206093
2841	0	2841	1,10145	2841	0,207831
2841	0	2841	1,10145	2841	0,207831
2841	0	2841	1,10129	2841	0,209198
2841	0	2841	1,10129	2841	0,209198
2841	0	2841	1,10192	2841	0,216945
2842	0	2842	1,10192	2842	0,216945
2842	0	2842	1,10192	2842	0,216945
2842	0	2842	1,10172	2842	0,229798
2842	0	2842	1,10172	2842	0,229798
2842	0	2842	1,10272	2842	0,239696
2842	0	2842	1,10272	2842	0,239696
2842	0	2842	1,10314	2842	0,240945
2842	0	2842	1,10314	2842	0,240945
2842	0	2842	1,10314	2842	0,243799
2842	0	2842	1,1028	2842	0,243799
2842	0	2842	1,1028	2842	0,240544
2843	0	2843	1,10166	2843	0,240544
2843	0	2843	1,10166	2843	0,240544
2843	0	2843	1,10214	2843	0,241166
2843	0	2843	1,10214	2843	0,241166
2843	0	2843	1,10187	2843	0,238628
2843	0	2843	1,10187	2843	0,238628
2843	0	2843	1,10187	2843	0,24764
2843	0	2843	1,10267	2843	0,24764
2843	0	2843	1,10267	2843	0,256668
2844	0	2844	1,10358	2844	0,256668
2844	0	2844	1,10358	2844	0,256668
2844	0	2844	1,10279	2844	0,257603
2844	0	2844	1,10279	2844	0,257603
2844	0	2844	1,10279	2844	0,258737
2844	0	2844	1,10171	2844	0,258737
2844	0	2844	1,10171	2844	0,262025
2844	0	2844	1,10176	2844	0,262025
2844	0	2844	1,10176	2844	0,253789
2844	0	2844	1,10076	2844	0,253789
2844	0	2844	1,10076	2844	0,252932
2845	0	2845	1,09864	2845	0,252932
2845	0	2845	1,09864	2845	0,25501
2845	0	2845	1,10007	2845	0,25501
2845	0	2845	1,10007	2845	0,266751
2845	0	2845	1,10007	2845	0,266751
2845	0	2845	1,10127	2845	0,269094
2845	0	2845	1,10127	2845	0,269094
2845	0	2845	1,10088	2845	0,275326
2845	0	2845	1,10088	2845	0,275326
2846	0	2846	1,09972	2846	0,282483
2846	0	2846	1,09972	2846	0,282483
2846	0	2846	1,10107	2846	0,28324
2846	0	2846	1,10107	2846	0,28324
2846	0	2846	1,09964	2846	0,276634
2846	0	2846	1,09964	2846	0,276634
2846	0	2846	1,09964	2846	0,278981
2846	0	2846	1,09902	2846	0,278981
2846	0	2846	1,09902	2846	0,279645
2846	0	2846	1,10022	2846	0,279645
2846	0	2846	1,10022	2846	0,275251
2847	0	2847	1,0993	2847	0,275251
2847	0	2847	1,0993	2847	0,275251
2847	0	2847	1,09982	2847	0,283723
2847	0	2847	1,09982	2847	0,283723
2847	0	2847	1,09982	2847	0,285152
2847	0	2847	1,09937	2847	0,285152
2847	0	2847	1,09937	2847	0,288257
2847	0	2847	1,0997	2847	0,288257
2847	0	2847	1,0997	2847	0,281017
2848	0	2848	1,10053	2848	0,281017
2848	0	2848	1,10053	2848	0,276338
2848	0	2848	1,10053	2848	0,276338
2848	0	2848	1,09991	2848	0,277411
2848	0	2848	1,09991	2848	0,277411
2848	0	2848	1,10102	2848	0,272614
2848	0	2848	1,10102	2848	0,272614
2848	0	2848	1,10154	2848	0,277152
2848	0	2848	1,10154	2848	0,277152
2848	0	2848	1,09969	2848	0,277152
2848	0	2848	1,09969	2848	0,28527
2849	0	2849	1,1006	2849	0,28527
2849	0	2849	1,1006	2849	0,280751
2849	0	2849	1,09922	2849	0,280751
2849	0	2849	1,09922	2849	0,26584
2849	0	2849	1,09922	2849	0,26584
2849	0	2849	1,09894	2849	0,26584
2849	0	2849	1,09894	2849	0,273604
2849	0	2849	1,0987	2849	0,273604
2849	0	2849	1,0987	2849	0,272446
2850	0	2850	1,09771	2850	0,272446
2850	0	2850	1,09771	2850	0,265323
2850	0	2850	1,09732	2850	0,265323
2850	0	2850	1,09732	2850	0,267345
2850	0	2850	1,09732	2850	0,267345
2850	0	2850	1,09873	2850	0,273518
2850	0	2850	1,09873	2850	0,273518
2850	0	2850	1,09898	2850	0,273518
2850	0	2850	1,09898	2850	0,268836
2850	0	2850	1,09941	2850	0,268836
2850	0	2850	1,09941	2850	0,26766
2851	0	2851	1,09857	2851	0,26766
2851	0	2851	1,09857	2851	0,27025
2851	0	2851	1,09857	2851	0,27025
2851	0	2851	1,09806	2851	0,27025
2851	0	2851	1,09806	2851	0,269127
2851	0	2851	1,09605	2851	0,269127
2851	0	2851	1,09605	2851	0,272543
2851	0	2851	1,09778	2851	0,272543
2851	0	2851	1,09778	2851	0,275962
2852	0	2852	1,09668	2852	0,275962
2852	0	2852	1,09668	2852	0,278023
2852	0	2852	1,09668	2852	0,278023
2852	0	2852	1,097	2852	0,272285
2852	0	2852	1,097	2852	0,272285
2852	0	2852	1,09686	2852	0,279573
2852	0	2852	1,09686	2852	0,279573
2852	0	2852	1,09686	2852	0,279573
2852	0	2852	1,09407	2852	0,281164
2852	0	2852	1,09407	2852	0,279908
2852	0	2852	1,09474	2852	0,279908
2853	0	2853	1,09474	2853	0,279908
2853	0	2853	1,09372	2853	0,27681
2853	0	2853	1,09372	2853	0,27681
2853	0	2853	1,09372	2853	0,284788
2853	0	2853	1,09291	2853	0,284788
2853	0	2853	1,09291	2853	0,278379
2853	0	2853	1,09293	2853	0,278379
2853	0	2853	1,09293	2853	0,278379
2853	0	2853	1,09293	2853	0,276685
2854	0	2854	1,0924	2854	0,276685
2854	0	2854	1,0924	2854	0,278529
2854	0	2854	1,09278	2854	0,278529
2854	0	2854	1,09278	2854	0,277889
2854	0	2854	1,09369	2854	0,277889
2854	0	2854	1,09369	2854	0,279627
2854	0	2854	1,09314	2854	0,279627
2854	0	2854	1,09314	2854	0,279627
2854	0	2854	1,09314	2854	0,27735
2854	0	2854	1,0926	2854	0,27735
2854	0	2854	1,0926	2854	0,275942
2855	0	2855	1,09225	2855	0,275942
2855	0	2855	1,09225	2855	0,274597
2855	0	2855	1,09073	2855	0,274597
2855	0	2855	1,09073	2855	0,274597
2855	0	2855	1,08957	2855	0,271724
2855	0	2855	1,08957	2855	0,271724
2855	0	2855	1,08957	2855	0,273525
2855	0	2855	1,08958	2855	0,273525
2855	0	2855	1,08958	2855	0,277532
2856	0	2856	1,09005	2856	0,277532
2856	0	2856	1,09005	2856	0,271328
2856	0	2856	1,09019	2856	0,271328
2856	0	2856	1,09019	2856	0,271328
2856	0	2856	1,09042	2856	0,272446
2856	0	2856	1,09042	2856	0,272446
2856	0	2856	1,09042	2856	0,27555
2856	0	2856	1,08994	2856	0,27555
2856	0	2856	1,08994	2856	0,272015
2856	0	2856	1,09081	2856	0,272015
2856	0	2856	1,09081	2856	0,278057
2857	0	2857	1,0896	2857	0,278057
2857	0	2857	1,0896	2857	0,273309
2857	0	2857	1,08959	2857	0,273309
2857	0	2857	1,08959	2857	0,277806
2857	0	2857	1,09056	2857	0,277806
2857	0	2857	1,09056	2857	0,276508
2857	0	2857	1,09056	2857	0,276508
2857	0	2857	1,09014	2857	0,273956
2857	0	2857	1,09014	2857	0,273956
2858	0	2858	1,08998	2858	0,269448
2858	0	2858	1,08998	2858	0,269448
2858	0	2858	1,08852	2858	0,274418
2858	0	2858	1,08852	2858	0,274418
2858	0	2858	1,08735	2858	0,273816
2858	0	2858	1,08735	2858	0,273816
2858	0	2858	1,08735	2858	0,275782
2858	0	2858	1,08762	2858	0,275782
2858	0	2858	1,08762	2858	0,275782
2858	0	2858	1,08736	2858	0,276786
2858	0	2858	1,08736	2858	0,276786
2859	0	2859	1,08937	2859	0,281669
2859	0	2859	1,08937	2859	0,281669
2859	0	2859	1,08937	2859	0,283484
2859	0	2859	1,08936	2859	0,283484
2859	0	2859	1,08936	2859	0,285399
2859	0	2859	1,08929	2859	0,285399
2859	0	2859	1,08929	2859	0,290736
2859	0	2859	1,0893	2859	0,290736
2859	0	2859	1,0893	2859	0,283467
2860	0	2860	1,08775	2860	0,283467
2860	0	2860	1,08775	2860	0,287284
2860	0	2860	1,08679	2860	0,287284
2860	0	2860	1,08679	2860	0,279981
2860	0	2860	1,08679	2860	0,279981
2860	0	2860	1,08675	2860	0,287151
2860	0	2860	1,08675	2860	0,289222
2860	0	2860	1,08751	2860	0,289222
2860	0	2860	1,08751	2860	0,292191
2860	0	2860	1,08818	2860	0,292191
2860	0	2860	1,08818	2860	0,302516
2861	0	2861	1,08818	2861	0,302516
2861	0	2861	1,08812	2861	0,310545
2861	0	2861	1,08812	2861	0,310545
2861	0	2861	1,08742	2861	0,310545
2861	0	2861	1,08742	2861	0,306706
2861	0	2861	1,08742	2861	0,306706
2861	0	2861	1,08664	2861	0,307925
2861	0	2861	1,08664	2861	0,307925
2861	0	2861	1,0865	2861	0,30772
2862	0	2862	1,0865	2862	0,30772
2862	0	2862	1,08593	2862	0,301277
2862	0	2862	1,08593	2862	0,301277
2862	0	2862	1,08502	2862	0,296577
2862	0	2862	1,08502	2862	0,296577
2862	0	2862	1,08502	2862	0,296577
2862	0	2862	1,08474	2862	0,300106
2862	0	2862	1,08474	2862	0,300106
2862	0	2862	1,08347	2862	0,295304
2862	0	2862	1,08347	2862	0,295304
2862	0	2862	1,08347	2862	0,295304
2863	0	2863	1,08406	2863	0,293987
2863	0	2863	1,08406	2863	0,293987
2863	0	2863	1,08423	2863	0,301431
2863	0	2863	1,08423	2863	0,301431
2863	0	2863	1,08357	2863	0,302458
2863	0	2863	1,08357	2863	0,302458
2863	0	2863	1,08304	2863	0,306662
2863	0	2863	1,08304	2863	0,306315
2863	0	2863	1,08304	2863	0,306315
2864	0	2864	1,08208	2864	0,306654
2864	0	2864	1,08208	2864	0,306654
2864	0	2864	1,08075	2864	0,30204
2864	0	2864	1,08075	2864	0,30204
2864	0	2864	1,08075	2864	0,302202
2864	0	2864	1,08018	2864	0,302202
2864	0	2864	1,08018	2864	0,309506
2864	0	2864	1,07995	2864	0,309506
2864	0	2864	1,07995	2864	0,309506
2864	0	2864	1,08061	2864	0,319405
2864	0	2864	1,08061	2864	0,319405
2865	0	2865	1,08061	2865	0,322221
2865	0	2865	1,08105	2865	0,322221
2865	0	2865	1,08105	2865	0,320281
2865	0	2865	1,0814	2865	0,320281
2865	0	2865	1,0814	2865	0,320281
2865	0	2865	1,0814	2865	0,321615
2865	0	2865	1,08022	2865	0,321615
2865	0	2865	1,08022	2865	0,327329
2865	0	2865	1,07978	2865	0,327329
2866	0	2866	1,07978	2866	0,326102
2866	0	2866	1,07883	2866	0,326102
2866	0	2866	1,07883	2866	0,335106
2866	0	2866	1,07807	2866	0,335106
2866	0	2866	1,07807	2866	0,332117
2866	0	2866	1,07807	2866	0,332117
2866	0	2866	1,07861	2866	0,332117
2866	0	2866	1,07861	2866	0,334328
2866	0	2866	1,07823	2866	0,334328
2866	0	2866	1,07823	2866	0,33417
2866	0	2866	1,07787	2866	0,33417
2867	0	2867	1,07787	2867	0,33338
2867	0	2867	1,07787	2867	0,33338
2867	0	2867	1,07872	2867	0,33338
2867	0	2867	1,07872	2867	0,334026
2867	0	2867	1,0788	2867	0,334026
2867	0	2867	1,0788	2867	0,329554
2867	0	2867	1,07865	2867	0,329554
2867	0	2867	1,07865	2867	0,329554
2867	0	2867	1,07788	2867	0,334072
2868	0	2868	1,07788	2868	0,334072
2868	0	2868	1,07842	2868	0,334614
2868	0	2868	1,07842	2868	0,334614
2868	0	2868	1,07842	2868	0,334614
2868	0	2868	1,07748	2868	0,338372
2868	0	2868	1,07748	2868	0,338372
2868	0	2868	1,07653	2868	0,340198
2868	0	2868	1,07653	2868	0,340198
2868	0	2868	1,07615	2868	0,350594
2868	0	2868	1,07615	2868	0,350594
2868	0	2868	1,07778	2868	0,342183
2869	0	2869	1,07778	2869	0,342183
2869	0	2869	1,07778	2869	0,342183
2869	0	2869	1,07746	2869	0,338535
2869	0	2869	1,07746	2869	0,338535
2869	0	2869	1,07705	2869	0,342243
2869	0	2869	1,07705	2869	0,342243
2869	0	2869	1,07658	2869	0,346471
2869	0	2869	1,07658	2869	0,346471
2869	0	2869	1,07505	2869	0,342626
2870	0	2870	1,07505	2870	0,342626
2870	0	2870	1,07363	2870	0,346973
2870	0	2870	1,07363	2870	0,346973
2870	0	2870	1,07217	2870	0,346973
2870	0	2870	1,07217	2870	0,345378
2870	0	2870	1,0719	2870	0,345378
2870	0	2870	1,0719	2870	0,345378
2870	0	2870	1,0719	2870	0,347156
2870	0	2870	1,07258	2870	0,347156
2870	0	2870	1,07258	2870	0,349841
2870	0	2870	1,07347	2870	0,349841
2871	0	2871	1,07347	2871	0,349841
2871	0	2871	1,07252	2871	0,343406
2871	0	2871	1,07252	2871	0,343406
2871	0	2871	1,07252	2871	0,347674
2871	0	2871	1,0718	2871	0,347674
2871	0	2871	1,0718	2871	0,348031
2871	0	2871	1,07196	2871	0,348031
2871	0	2871	1,07196	2871	0,348093
2871	0	2871	1,07196	2871	0,348093
2872	0	2872	1,07006	2872	0,345659
2872	0	2872	1,07006	2872	0,345659
2872	0	2872	1,0694	2872	0,353907
2872	0	2872	1,0694	2872	0,353907
2872	0	2872	1,06801	2872	0,353907
2872	0	2872	1,06801	2872	0,356584
2872	0	2872	1,06801	2872	0,356584
2872	0	2872	1,06741	2872	0,35903
2872	0	2872	1,06741	2872	0,35903
2872	0	2872	1,06712	2872	0,359138
2872	0	2872	1,06712	2872	0,359138
2873	0	2873	1,0671	2873	0,359138
2873	0	2873	1,0671	2873	0,367909
2873	0	2873	1,0669	2873	0,367909
2873	0	2873	1,0669	2873	0,367652
